,Year,Location Short,Location,Data Value 1,Data Value 2,Low Confidence Limit,High Confidence Limit,Lat and Long,Location ID,Category
38024,2016,MD,Maryland,3.9,3.9,3.6,4.1,"(39.29058096400047, -76.60926011099963)",24,GENDER
38025,2016,MA,Massachusetts,4.3,4.3,3.9,4.6,"(42.27687047000046, -72.08269067499964)",25,GENDER
38026,2016,MI,Michigan,4.9,4.9,4.6,5.2,"(44.6613195430005, -84.71439026999968)",26,GENDER
38027,2016,MN,Minnesota,3.7,3.7,3.5,3.9,"(46.35564873600049, -94.79420050299967)",27,GENDER
38028,2016,MS,Mississippi,5.2,5.2,4.7,5.7,"(32.745510099000455, -89.53803082499968)",28,GENDER
38029,2016,MO,Missouri,4.8,4.8,4.3,5.3,"(38.635790776000476, -92.56630005299968)",29,GENDER
38030,2016,MT,Montana,4.0,4.0,3.5,4.4,"(47.06652897200047, -109.42442064499971)",30,GENDER
38031,2016,NE,Nebraska,4.0,4.0,3.6,4.3,"(41.6410409880005, -99.36572062299967)",31,GENDER
38032,2016,NV,Nevada,5.1,5.1,4.5,5.7,"(39.493240390000494, -117.07184056399967)",32,GENDER
38033,2016,NH,New Hampshire,4.7,4.7,4.2,5.3,"(43.65595011300047, -71.50036091999965)",33,GENDER
38034,2016,NJ,New Jersey,3.9,3.9,3.5,4.3,"(40.13057004800049, -74.27369128799967)",34,GENDER
38035,2016,NM,New Mexico,4.2,4.2,3.8,4.7,"(34.52088095200048, -106.24058098499967)",35,GENDER
38036,2016,NY,New York,3.9,3.9,3.7,4.1,"(42.82700103200045, -75.54397042699964)",36,GENDER
38037,2016,NC,North Carolina,4.4,4.4,4.1,4.8,"(35.466220975000454, -79.15925046299964)",37,GENDER
38038,2016,ND,North Dakota,3.4,3.4,3.0,3.9,"(47.47531977900047, -100.11842104899966)",38,GENDER
38039,2016,OH,Ohio,4.9,4.9,4.6,5.3,"(40.06021014100048, -82.40426005599966)",39,GENDER
38040,2016,OK,Oklahoma,4.9,4.9,4.5,5.3,"(35.47203135600046, -97.52107021399968)",40,GENDER
38041,2016,OR,Oregon,4.9,4.9,4.6,5.3,"(44.56744942400047, -120.15503132599969)",41,GENDER
38042,2016,PA,Pennsylvania,5.0,5.0,4.6,5.5,"(40.79373015200048, -77.86070029399963)",42,GENDER
38043,2016,RI,Rhode Island,4.5,4.5,4.1,5.0,"(41.70828019300046, -71.52247031399963)",44,GENDER
38044,2016,SC,South Carolina,5.0,5.0,4.7,5.4,"(33.998821303000454, -81.04537120699968)",45,GENDER
38045,2016,SD,South Dakota,3.4,3.4,2.9,3.9,"(44.353130053000484, -100.3735306369997)",46,GENDER
38046,2016,TN,Tennessee,5.2,5.2,4.8,5.7,"(35.68094058000048, -85.77449091399967)",47,GENDER
38047,2016,TX,Texas,4.1,4.1,3.7,4.5,"(31.827240407000488, -99.42677020599967)",48,GENDER
38048,2016,UT,Utah,4.6,4.6,4.3,4.9,"(39.360700171000474, -111.58713063499971)",49,GENDER
38049,2016,VT,Vermont,4.3,4.3,3.9,4.7,"(43.62538123900049, -72.51764079099962)",50,GENDER
38050,2016,VA,Virginia,4.1,4.1,3.8,4.4,"(37.54268067400045, -78.45789046299967)",51,GENDER
38051,2016,WA,Washington,4.3,4.3,4.1,4.6,"(47.52227862900048, -120.47001078999972)",53,GENDER
38052,2016,WV,West Virginia,5.7,5.7,5.3,6.0,"(38.66551020200046, -80.71264013499967)",54,GENDER
38053,2016,WI,Wisconsin,4.3,4.3,3.8,4.8,"(44.39319117400049, -89.81637074199966)",55,GENDER
38054,2016,WY,Wyoming,4.5,4.5,3.9,5.1,"(43.23554134300048, -108.10983035299967)",56,GENDER
38055,2016,GU,Guam,3.9,3.9,2.9,5.0,"(13.444304, 144.793731)",66,GENDER
38056,2016,PR,Puerto Rico,4.1,4.1,3.7,4.5,"(18.220833, -66.590149)",72,GENDER
38057,2016,VI,Virgin Islands,3.2,3.2,2.3,4.0,"(18.335765, -64.896335)",78,GENDER
38058,2016,US,United States,4.4,4.4,4.2,4.6,,59,GENDER
38059,2016,AL,Alabama,5.1,5.1,4.8,5.5,"(32.84057112200048, -86.63186076199969)",1,GENDER
38060,2016,AK,Alaska,4.2,4.2,3.5,5.0,"(64.84507995700051, -147.72205903599973)",2,GENDER
38061,2016,AZ,Arizona,4.3,4.3,3.9,4.7,"(34.865970280000454, -111.76381127699972)",4,GENDER
38062,2016,AR,Arkansas,5.8,5.8,5.1,6.5,"(34.74865012400045, -92.27449074299966)",5,GENDER
38063,2016,CA,California,4.1,4.1,3.8,4.3,"(37.63864012300047, -120.99999953799971)",6,GENDER
38064,2016,CO,Colorado,4.3,4.3,4.0,4.5,"(38.843840757000464, -106.13361092099967)",8,GENDER
38065,2016,CT,Connecticut,4.2,4.2,3.8,4.5,"(41.56266102000046, -72.64984095199964)",9,GENDER
38066,2016,DE,Delaware,4.1,4.1,3.5,4.7,"(39.008830667000495, -75.57774116799965)",10,GENDER
38067,2016,DC,District of Columbia,3.7,3.7,3.3,4.1,"(38.907192, -77.036871)",11,GENDER
38068,2016,FL,Florida,4.3,4.3,4.0,4.5,"(28.932040377000476, -81.92896053899966)",12,GENDER
38069,2016,GA,Georgia,4.2,4.2,3.8,4.7,"(32.83968109300048, -83.62758034599966)",13,GENDER
38070,2016,HI,Hawaii,3.6,3.6,3.2,4.0,"(21.304850435000446, -157.85774940299973)",15,GENDER
38071,2016,ID,Idaho,4.4,4.4,4.0,4.8,"(43.682630005000476, -114.3637300419997)",16,GENDER
38072,2016,IL,Illinois,3.8,3.8,3.5,4.2,"(40.48501028300046, -88.99771017799969)",17,GENDER
38073,2016,IN,Indiana,4.9,4.9,4.5,5.2,"(39.766910452000445, -86.14996019399968)",18,GENDER
38074,2016,IA,Iowa,4.1,4.1,3.7,4.5,"(42.46940091300047, -93.81649055599968)",19,GENDER
38075,2016,KS,Kansas,4.0,4.0,3.7,4.3,"(38.34774030000045, -98.20078122699965)",20,GENDER
38076,2016,KY,Kentucky,5.7,5.7,5.2,6.2,"(37.645970271000465, -84.77497104799966)",21,GENDER
38077,2016,LA,Louisiana,5.0,5.0,4.4,5.5,"(31.31266064400046, -92.44568007099969)",22,GENDER
38078,2016,ME,Maine,4.7,4.7,4.3,5.1,"(45.254228894000505, -68.98503133599962)",23,GENDER
38079,2016,MD,Maryland,3.9,3.9,3.7,4.2,"(39.29058096400047, -76.60926011099963)",24,GENDER
38080,2016,MA,Massachusetts,4.4,4.4,4.0,4.7,"(42.27687047000046, -72.08269067499964)",25,GENDER
38081,2016,MI,Michigan,5.1,5.1,4.8,5.4,"(44.6613195430005, -84.71439026999968)",26,GENDER
38082,2016,MN,Minnesota,3.9,3.9,3.6,4.1,"(46.35564873600049, -94.79420050299967)",27,GENDER
38083,2016,MS,Mississippi,5.4,5.4,4.8,5.9,"(32.745510099000455, -89.53803082499968)",28,GENDER
38084,2016,MO,Missouri,5.0,5.0,4.5,5.5,"(38.635790776000476, -92.56630005299968)",29,GENDER
38085,2016,MT,Montana,4.1,4.1,3.7,4.6,"(47.06652897200047, -109.42442064499971)",30,GENDER
38086,2016,NE,Nebraska,4.0,4.0,3.7,4.4,"(41.6410409880005, -99.36572062299967)",31,GENDER
38087,2016,NV,Nevada,5.2,5.2,4.6,5.8,"(39.493240390000494, -117.07184056399967)",32,GENDER
38088,2016,NH,New Hampshire,5.1,5.1,4.5,5.7,"(43.65595011300047, -71.50036091999965)",33,GENDER
38089,2016,NJ,New Jersey,3.9,3.9,3.5,4.3,"(40.13057004800049, -74.27369128799967)",34,GENDER
38090,2016,NM,New Mexico,4.4,4.4,3.9,4.8,"(34.52088095200048, -106.24058098499967)",35,GENDER
38091,2016,NY,New York,4.0,4.0,3.7,4.2,"(42.82700103200045, -75.54397042699964)",36,GENDER
38092,2016,NC,North Carolina,4.6,4.6,4.2,4.9,"(35.466220975000454, -79.15925046299964)",37,GENDER
38093,2016,ND,North Dakota,3.5,3.5,3.0,3.9,"(47.47531977900047, -100.11842104899966)",38,GENDER
38094,2016,OH,Ohio,5.2,5.2,4.8,5.6,"(40.06021014100048, -82.40426005599966)",39,GENDER
38095,2016,OK,Oklahoma,5.1,5.1,4.7,5.5,"(35.47203135600046, -97.52107021399968)",40,GENDER
38096,2016,OR,Oregon,5.2,5.2,4.8,5.6,"(44.56744942400047, -120.15503132599969)",41,GENDER
38097,2016,PA,Pennsylvania,5.3,5.3,4.8,5.7,"(40.79373015200048, -77.86070029399963)",42,GENDER
38098,2016,RI,Rhode Island,4.6,4.6,4.1,5.2,"(41.70828019300046, -71.52247031399963)",44,GENDER
38099,2016,SC,South Carolina,5.1,5.1,4.8,5.5,"(33.998821303000454, -81.04537120699968)",45,GENDER
38100,2016,SD,South Dakota,3.5,3.5,3.0,4.1,"(44.353130053000484, -100.3735306369997)",46,GENDER
38101,2016,TN,Tennessee,5.4,5.4,4.9,5.8,"(35.68094058000048, -85.77449091399967)",47,GENDER
38102,2016,TX,Texas,4.1,4.1,3.6,4.5,"(31.827240407000488, -99.42677020599967)",48,GENDER
38103,2016,UT,Utah,4.5,4.5,4.2,4.8,"(39.360700171000474, -111.58713063499971)",49,GENDER
38104,2016,VT,Vermont,4.5,4.5,4.0,4.9,"(43.62538123900049, -72.51764079099962)",50,GENDER
38105,2016,VA,Virginia,4.1,4.1,3.8,4.4,"(37.54268067400045, -78.45789046299967)",51,GENDER
38106,2016,WA,Washington,4.4,4.4,4.2,4.7,"(47.52227862900048, -120.47001078999972)",53,GENDER
38107,2016,WV,West Virginia,5.9,5.9,5.5,6.3,"(38.66551020200046, -80.71264013499967)",54,GENDER
38108,2016,WI,Wisconsin,4.4,4.4,3.9,4.9,"(44.39319117400049, -89.81637074199966)",55,GENDER
38109,2016,WY,Wyoming,4.6,4.6,4.0,5.2,"(43.23554134300048, -108.10983035299967)",56,GENDER
38110,2016,GU,Guam,4.1,4.1,3.0,5.2,"(13.444304, 144.793731)",66,GENDER
38111,2016,PR,Puerto Rico,4.1,4.1,3.7,4.5,"(18.220833, -66.590149)",72,GENDER
38112,2016,VI,Virgin Islands,3.3,3.3,2.4,4.2,"(18.335765, -64.896335)",78,GENDER
38113,2016,AL,Alabama,4.4,4.4,4.1,4.7,"(32.84057112200048, -86.63186076199969)",1,RACE
38114,2016,AK,Alaska,3.1,3.1,2.6,3.6,"(64.84507995700051, -147.72205903599973)",2,RACE
38115,2016,AZ,Arizona,3.8,3.8,3.5,4.1,"(34.865970280000454, -111.76381127699972)",4,RACE
38116,2016,AR,Arkansas,5.0,5.0,4.4,5.5,"(34.74865012400045, -92.27449074299966)",5,RACE
38117,2016,CA,California,3.7,3.7,3.4,3.9,"(37.63864012300047, -120.99999953799971)",6,RACE
38118,2016,CO,Colorado,3.4,3.4,3.3,3.6,"(38.843840757000464, -106.13361092099967)",8,RACE
38119,2016,CT,Connecticut,3.4,3.4,3.2,3.7,"(41.56266102000046, -72.64984095199964)",9,RACE
38120,2016,DE,Delaware,3.7,3.7,3.2,4.1,"(39.008830667000495, -75.57774116799965)",10,RACE
38121,2016,DC,District of Columbia,2.3,2.3,1.9,2.6,"(38.907192, -77.036871)",11,RACE
38122,2016,FL,Florida,3.8,3.8,3.6,4.0,"(28.932040377000476, -81.92896053899966)",12,RACE
38123,2016,GA,Georgia,4.0,4.0,3.6,4.4,"(32.83968109300048, -83.62758034599966)",13,RACE
38124,2016,HI,Hawaii,2.7,2.7,2.3,3.1,"(21.304850435000446, -157.85774940299973)",15,RACE
38125,2016,ID,Idaho,3.4,3.4,3.1,3.7,"(43.682630005000476, -114.3637300419997)",16,RACE
38126,2016,IL,Illinois,3.6,3.6,3.2,3.9,"(40.48501028300046, -88.99771017799969)",17,RACE
38127,2016,IN,Indiana,4.2,4.2,4.0,4.5,"(39.766910452000445, -86.14996019399968)",18,RACE
38128,2016,IA,Iowa,3.1,3.1,2.9,3.4,"(42.46940091300047, -93.81649055599968)",19,RACE
38129,2016,KS,Kansas,3.1,3.1,3.0,3.3,"(38.34774030000045, -98.20078122699965)",20,RACE
38130,2016,KY,Kentucky,4.5,4.5,4.2,4.8,"(37.645970271000465, -84.77497104799966)",21,RACE
38131,2016,LA,Louisiana,4.0,4.0,3.6,4.4,"(31.31266064400046, -92.44568007099969)",22,RACE
38132,2016,ME,Maine,4.0,4.0,3.8,4.3,"(45.254228894000505, -68.98503133599962)",23,RACE
38133,2016,MD,Maryland,3.5,3.5,3.3,3.8,"(39.29058096400047, -76.60926011099963)",24,RACE
38134,2016,MA,Massachusetts,3.8,3.8,3.5,4.0,"(42.27687047000046, -72.08269067499964)",25,RACE
38135,2016,MI,Michigan,4.1,4.1,3.9,4.4,"(44.6613195430005, -84.71439026999968)",26,RACE
38136,2016,MN,Minnesota,3.0,3.0,2.9,3.2,"(46.35564873600049, -94.79420050299967)",27,RACE
38137,2016,MS,Mississippi,4.3,4.3,3.9,4.8,"(32.745510099000455, -89.53803082499968)",28,RACE
38138,2016,MO,Missouri,4.1,4.1,3.7,4.5,"(38.635790776000476, -92.56630005299968)",29,RACE
38139,2016,MT,Montana,3.2,3.2,2.9,3.5,"(47.06652897200047, -109.42442064499971)",30,RACE
38140,2016,NE,Nebraska,3.0,3.0,2.8,3.2,"(41.6410409880005, -99.36572062299967)",31,RACE
38141,2016,NV,Nevada,4.7,4.7,4.2,5.2,"(39.493240390000494, -117.07184056399967)",32,RACE
38142,2016,NH,New Hampshire,3.9,3.9,3.6,4.3,"(43.65595011300047, -71.50036091999965)",33,RACE
38143,2016,NJ,New Jersey,3.7,3.7,3.3,4.1,"(40.13057004800049, -74.27369128799967)",34,RACE
38144,2016,NM,New Mexico,3.8,3.8,3.4,4.2,"(34.52088095200048, -106.24058098499967)",35,RACE
38145,2016,NY,New York,3.5,3.5,3.3,3.7,"(42.82700103200045, -75.54397042699964)",36,RACE
38146,2016,NC,North Carolina,4.0,4.0,3.6,4.3,"(35.466220975000454, -79.15925046299964)",37,RACE
38147,2016,ND,North Dakota,2.9,2.9,2.6,3.1,"(47.47531977900047, -100.11842104899966)",38,RACE
38148,2016,OH,Ohio,4.0,4.0,3.7,4.2,"(40.06021014100048, -82.40426005599966)",39,RACE
38149,2016,OK,Oklahoma,4.3,4.3,4.0,4.7,"(35.47203135600046, -97.52107021399968)",40,RACE
38150,2016,OR,Oregon,4.2,4.2,3.9,4.5,"(44.56744942400047, -120.15503132599969)",41,RACE
38151,2016,PA,Pennsylvania,3.9,3.9,3.6,4.2,"(40.79373015200048, -77.86070029399963)",42,RACE
38152,2016,RI,Rhode Island,4.0,4.0,3.6,4.3,"(41.70828019300046, -71.52247031399963)",44,RACE
38153,2016,SC,South Carolina,4.4,4.4,4.1,4.7,"(33.998821303000454, -81.04537120699968)",45,RACE
38154,2016,SD,South Dakota,2.7,2.7,2.3,3.0,"(44.353130053000484, -100.3735306369997)",46,RACE
38155,2016,TN,Tennessee,4.2,4.2,3.9,4.5,"(35.68094058000048, -85.77449091399967)",47,RACE
38156,2016,TX,Texas,3.5,3.5,3.1,3.9,"(31.827240407000488, -99.42677020599967)",48,RACE
38157,2016,UT,Utah,3.8,3.8,3.6,4.1,"(39.360700171000474, -111.58713063499971)",49,RACE
38158,2016,VT,Vermont,3.8,3.8,3.5,4.0,"(43.62538123900049, -72.51764079099962)",50,RACE
38159,2016,VA,Virginia,3.6,3.6,3.3,3.8,"(37.54268067400045, -78.45789046299967)",51,RACE
38160,2016,WA,Washington,3.7,3.7,3.6,3.9,"(47.52227862900048, -120.47001078999972)",53,RACE
38161,2016,WV,West Virginia,5.0,5.0,4.7,5.3,"(38.66551020200046, -80.71264013499967)",54,RACE
38162,2016,WI,Wisconsin,3.6,3.6,3.2,3.9,"(44.39319117400049, -89.81637074199966)",55,RACE
38163,2016,WY,Wyoming,3.7,3.7,3.3,4.1,"(43.23554134300048, -108.10983035299967)",56,RACE
38164,2016,GU,Guam,2.0,2.0,1.0,2.9,"(13.444304, 144.793731)",66,RACE
38165,2016,PR,Puerto Rico,,,,,"(18.220833, -66.590149)",72,RACE
38166,2016,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,RACE
38167,2016,AL,Alabama,4.6,4.6,4.3,5.0,"(32.84057112200048, -86.63186076199969)",1,RACE
38168,2016,AK,Alaska,3.1,3.1,2.6,3.6,"(64.84507995700051, -147.72205903599973)",2,RACE
38169,2016,AZ,Arizona,4.1,4.1,3.7,4.4,"(34.865970280000454, -111.76381127699972)",4,RACE
38170,2016,AR,Arkansas,5.2,5.2,4.6,5.9,"(34.74865012400045, -92.27449074299966)",5,RACE
38171,2016,CA,California,3.9,3.9,3.6,4.2,"(37.63864012300047, -120.99999953799971)",6,RACE
38172,2016,CO,Colorado,3.6,3.6,3.4,3.8,"(38.843840757000464, -106.13361092099967)",8,RACE
38173,2016,CT,Connecticut,3.7,3.7,3.5,4.0,"(41.56266102000046, -72.64984095199964)",9,RACE
38174,2016,DE,Delaware,3.8,3.8,3.3,4.3,"(39.008830667000495, -75.57774116799965)",10,RACE
38175,2016,DC,District of Columbia,2.3,2.3,1.9,2.6,"(38.907192, -77.036871)",11,RACE
38176,2016,FL,Florida,4.2,4.2,3.9,4.4,"(28.932040377000476, -81.92896053899966)",12,RACE
38177,2016,GA,Georgia,4.2,4.2,3.7,4.6,"(32.83968109300048, -83.62758034599966)",13,RACE
38178,2016,HI,Hawaii,2.9,2.9,2.4,3.3,"(21.304850435000446, -157.85774940299973)",15,RACE
38179,2016,ID,Idaho,3.6,3.6,3.2,3.9,"(43.682630005000476, -114.3637300419997)",16,RACE
38180,2016,IL,Illinois,3.7,3.7,3.3,4.1,"(40.48501028300046, -88.99771017799969)",17,RACE
38181,2016,IN,Indiana,4.4,4.4,4.1,4.7,"(39.766910452000445, -86.14996019399968)",18,RACE
38182,2016,IA,Iowa,3.3,3.3,3.0,3.6,"(42.46940091300047, -93.81649055599968)",19,RACE
38183,2016,KS,Kansas,3.3,3.3,3.1,3.5,"(38.34774030000045, -98.20078122699965)",20,RACE
38184,2016,KY,Kentucky,4.7,4.7,4.3,5.0,"(37.645970271000465, -84.77497104799966)",21,RACE
38185,2016,LA,Louisiana,4.1,4.1,3.6,4.6,"(31.31266064400046, -92.44568007099969)",22,RACE
38186,2016,ME,Maine,4.4,4.4,4.0,4.7,"(45.254228894000505, -68.98503133599962)",23,RACE
38187,2016,MD,Maryland,3.8,3.8,3.5,4.1,"(39.29058096400047, -76.60926011099963)",24,RACE
38188,2016,MA,Massachusetts,3.9,3.9,3.6,4.2,"(42.27687047000046, -72.08269067499964)",25,RACE
38189,2016,MI,Michigan,4.4,4.4,4.1,4.6,"(44.6613195430005, -84.71439026999968)",26,RACE
38190,2016,MN,Minnesota,3.2,3.2,3.0,3.4,"(46.35564873600049, -94.79420050299967)",27,RACE
38191,2016,MS,Mississippi,4.6,4.6,4.0,5.1,"(32.745510099000455, -89.53803082499968)",28,RACE
38192,2016,MO,Missouri,4.3,4.3,3.9,4.7,"(38.635790776000476, -92.56630005299968)",29,RACE
38193,2016,MT,Montana,3.3,3.3,3.0,3.6,"(47.06652897200047, -109.42442064499971)",30,RACE
38194,2016,NE,Nebraska,3.1,3.1,2.9,3.4,"(41.6410409880005, -99.36572062299967)",31,RACE
38195,2016,NV,Nevada,5.0,5.0,4.4,5.6,"(39.493240390000494, -117.07184056399967)",32,RACE
38196,2016,NH,New Hampshire,4.2,4.2,3.8,4.6,"(43.65595011300047, -71.50036091999965)",33,RACE
38197,2016,NJ,New Jersey,3.9,3.9,3.4,4.3,"(40.13057004800049, -74.27369128799967)",34,RACE
38198,2016,NM,New Mexico,4.2,4.2,3.7,4.8,"(34.52088095200048, -106.24058098499967)",35,RACE
38199,2016,NY,New York,3.7,3.7,3.5,3.9,"(42.82700103200045, -75.54397042699964)",36,RACE
38200,2016,NC,North Carolina,4.2,4.2,3.8,4.5,"(35.466220975000454, -79.15925046299964)",37,RACE
38201,2016,ND,North Dakota,2.9,2.9,2.6,3.2,"(47.47531977900047, -100.11842104899966)",38,RACE
38202,2016,OH,Ohio,4.2,4.2,3.9,4.5,"(40.06021014100048, -82.40426005599966)",39,RACE
38203,2016,OK,Oklahoma,4.5,4.5,4.1,4.9,"(35.47203135600046, -97.52107021399968)",40,RACE
38204,2016,OR,Oregon,4.5,4.5,4.2,4.8,"(44.56744942400047, -120.15503132599969)",41,RACE
38205,2016,PA,Pennsylvania,4.2,4.2,3.8,4.5,"(40.79373015200048, -77.86070029399963)",42,RACE
38206,2016,RI,Rhode Island,4.2,4.2,3.8,4.7,"(41.70828019300046, -71.52247031399963)",44,RACE
38207,2016,SC,South Carolina,4.5,4.5,4.2,4.9,"(33.998821303000454, -81.04537120699968)",45,RACE
38208,2016,SD,South Dakota,2.8,2.8,2.5,3.2,"(44.353130053000484, -100.3735306369997)",46,RACE
38209,2016,TN,Tennessee,4.3,4.3,3.9,4.6,"(35.68094058000048, -85.77449091399967)",47,RACE
38210,2016,TX,Texas,3.7,3.7,3.3,4.1,"(31.827240407000488, -99.42677020599967)",48,RACE
38211,2016,UT,Utah,3.8,3.8,3.6,4.0,"(39.360700171000474, -111.58713063499971)",49,RACE
38212,2016,VT,Vermont,3.9,3.9,3.6,4.2,"(43.62538123900049, -72.51764079099962)",50,RACE
38213,2016,VA,Virginia,3.7,3.7,3.5,4.0,"(37.54268067400045, -78.45789046299967)",51,RACE
38214,2016,WA,Washington,4.0,4.0,3.8,4.2,"(47.52227862900048, -120.47001078999972)",53,RACE
38215,2016,WV,West Virginia,5.2,5.2,4.9,5.5,"(38.66551020200046, -80.71264013499967)",54,RACE
38216,2016,WI,Wisconsin,3.7,3.7,3.4,4.1,"(44.39319117400049, -89.81637074199966)",55,RACE
38217,2016,WY,Wyoming,3.7,3.7,3.3,4.2,"(43.23554134300048, -108.10983035299967)",56,RACE
38218,2016,GU,Guam,2.1,2.1,1.1,3.2,"(13.444304, 144.793731)",66,RACE
38219,2016,PR,Puerto Rico,,,,,"(18.220833, -66.590149)",72,RACE
38220,2016,VI,Virgin Islands,1.5,1.5,0.7,2.3,"(18.335765, -64.896335)",78,RACE
38221,2016,AL,Alabama,4.5,4.5,4.0,5.1,"(32.84057112200048, -86.63186076199969)",1,RACE
38222,2016,AK,Alaska,,,,,"(64.84507995700051, -147.72205903599973)",2,RACE
38223,2016,AZ,Arizona,3.7,3.7,2.1,5.3,"(34.865970280000454, -111.76381127699972)",4,RACE
38224,2016,AR,Arkansas,4.7,4.7,3.5,5.9,"(34.74865012400045, -92.27449074299966)",5,RACE
38225,2016,CA,California,4.5,4.5,3.7,5.3,"(37.63864012300047, -120.99999953799971)",6,RACE
38226,2016,CO,Colorado,3.8,3.8,2.7,4.9,"(38.843840757000464, -106.13361092099967)",8,RACE
38227,2016,CT,Connecticut,3.6,3.6,2.8,4.3,"(41.56266102000046, -72.64984095199964)",9,RACE
38228,2016,DE,Delaware,2.6,2.6,1.8,3.4,"(39.008830667000495, -75.57774116799965)",10,RACE
38229,2016,DC,District of Columbia,4.3,4.3,3.8,4.8,"(38.907192, -77.036871)",11,RACE
38230,2016,FL,Florida,3.5,3.5,3.0,4.1,"(28.932040377000476, -81.92896053899966)",12,RACE
38231,2016,GA,Georgia,3.6,3.6,3.0,4.1,"(32.83968109300048, -83.62758034599966)",13,RACE
38232,2016,HI,Hawaii,,,,,"(21.304850435000446, -157.85774940299973)",15,RACE
38233,2016,ID,Idaho,,,,,"(43.682630005000476, -114.3637300419997)",16,RACE
38234,2016,IL,Illinois,4.2,4.2,3.4,5.0,"(40.48501028300046, -88.99771017799969)",17,RACE
38235,2016,IN,Indiana,4.7,4.7,3.6,5.7,"(39.766910452000445, -86.14996019399968)",18,RACE
38236,2016,IA,Iowa,3.7,3.7,1.8,5.6,"(42.46940091300047, -93.81649055599968)",19,RACE
38238,2016,KS,Kansas,3.6,3.6,2.7,4.6,"(38.34774030000045, -98.20078122699965)",20,RACE
38239,2016,KY,Kentucky,4.9,4.9,3.7,6.0,"(37.645970271000465, -84.77497104799966)",21,RACE
38240,2016,LA,Louisiana,4.5,4.5,3.8,5.3,"(31.31266064400046, -92.44568007099969)",22,RACE
38241,2016,ME,Maine,,,,,"(45.254228894000505, -68.98503133599962)",23,RACE
38242,2016,MD,Maryland,3.3,3.3,3.0,3.6,"(39.29058096400047, -76.60926011099963)",24,RACE
38243,2016,MA,Massachusetts,4.5,4.5,3.3,5.8,"(42.27687047000046, -72.08269067499964)",25,RACE
38244,2016,MI,Michigan,4.8,4.8,4.1,5.5,"(44.6613195430005, -84.71439026999968)",26,RACE
38245,2016,MN,Minnesota,3.6,3.6,2.8,4.5,"(46.35564873600049, -94.79420050299967)",27,RACE
38246,2016,MS,Mississippi,4.3,4.3,3.7,4.9,"(32.745510099000455, -89.53803082499968)",28,RACE
38247,2016,MO,Missouri,4.4,4.4,3.4,5.3,"(38.635790776000476, -92.56630005299968)",29,RACE
38248,2016,MT,Montana,,,,,"(47.06652897200047, -109.42442064499971)",30,RACE
38249,2016,NE,Nebraska,4.5,4.5,2.9,6.1,"(41.6410409880005, -99.36572062299967)",31,RACE
38250,2016,NV,Nevada,4.2,4.2,2.7,5.8,"(39.493240390000494, -117.07184056399967)",32,RACE
38251,2016,NH,New Hampshire,,,,,"(43.65595011300047, -71.50036091999965)",33,RACE
38252,2016,NJ,New Jersey,3.9,3.9,2.9,4.8,"(40.13057004800049, -74.27369128799967)",34,RACE
38253,2016,NM,New Mexico,,,,,"(34.52088095200048, -106.24058098499967)",35,RACE
38254,2016,NY,New York,3.7,3.7,3.2,4.2,"(42.82700103200045, -75.54397042699964)",36,RACE
38255,2016,NC,North Carolina,3.8,3.8,3.2,4.3,"(35.466220975000454, -79.15925046299964)",37,RACE
38256,2016,ND,North Dakota,,,,,"(47.47531977900047, -100.11842104899966)",38,RACE
38257,2016,OH,Ohio,4.4,4.4,3.5,5.3,"(40.06021014100048, -82.40426005599966)",39,RACE
38258,2016,OK,Oklahoma,4.1,4.1,3.0,5.3,"(35.47203135600046, -97.52107021399968)",40,RACE
38259,2016,OR,Oregon,,,,,"(44.56744942400047, -120.15503132599969)",41,RACE
38260,2016,PA,Pennsylvania,4.5,4.5,3.6,5.4,"(40.79373015200048, -77.86070029399963)",42,RACE
38261,2016,RI,Rhode Island,3.7,3.7,2.4,5.0,"(41.70828019300046, -71.52247031399963)",44,RACE
38262,2016,SC,South Carolina,4.0,4.0,3.6,4.5,"(33.998821303000454, -81.04537120699968)",45,RACE
38263,2016,SD,South Dakota,,,,,"(44.353130053000484, -100.3735306369997)",46,RACE
38264,2016,TN,Tennessee,4.7,4.7,3.8,5.7,"(35.68094058000048, -85.77449091399967)",47,RACE
38265,2016,TX,Texas,3.6,3.6,2.7,4.6,"(31.827240407000488, -99.42677020599967)",48,RACE
38266,2016,UT,Utah,,,,,"(39.360700171000474, -111.58713063499971)",49,RACE
38267,2016,VT,Vermont,,,,,"(43.62538123900049, -72.51764079099962)",50,RACE
38268,2016,VA,Virginia,3.4,3.4,2.9,3.9,"(37.54268067400045, -78.45789046299967)",51,RACE
38269,2016,WA,Washington,4.1,4.1,2.9,5.3,"(47.52227862900048, -120.47001078999972)",53,RACE
38270,2016,WV,West Virginia,6.2,6.2,4.3,8.0,"(38.66551020200046, -80.71264013499967)",54,RACE
38271,2016,WI,Wisconsin,3.9,3.9,2.6,5.1,"(44.39319117400049, -89.81637074199966)",55,RACE
38272,2016,WY,Wyoming,,,,,"(43.23554134300048, -108.10983035299967)",56,RACE
38273,2016,GU,Guam,,,,,"(13.444304, 144.793731)",66,RACE
38274,2016,PR,Puerto Rico,,,,,"(18.220833, -66.590149)",72,RACE
38275,2016,VI,Virgin Islands,3.0,3.0,2.2,3.9,"(18.335765, -64.896335)",78,RACE
